freq	 01Vpk	 02Vpk	 05Vpk	 10Vpk	 20Vpk	 50Vpk
Hz	 m/s	 m/s	 m/s	 m/s	 m/s	 m/s
3.165838e+04	 2.075394e-04	 4.259492e-04	 1.028770e-03	 2.104734e-03	 4.137209e-03	 1.014014e-02
3.169403e+04	 2.110655e-04	 4.211779e-04	 1.032825e-03	 2.111408e-03	 4.210731e-03	 1.036750e-02
3.172972e+04	 2.117649e-04	 4.236254e-04	 1.038014e-03	 2.144414e-03	 4.285084e-03	 1.048217e-02
3.176545e+04	 2.177819e-04	 4.501449e-04	 1.082420e-03	 2.166205e-03	 4.346908e-03	 1.074379e-02
3.180122e+04	 2.152697e-04	 4.643920e-04	 1.088257e-03	 2.202408e-03	 4.418959e-03	 1.093296e-02
3.183703e+04	 2.214315e-04	 4.323531e-04	 1.112448e-03	 2.245295e-03	 4.494345e-03	 1.111158e-02
3.187288e+04	 2.182158e-04	 4.722862e-04	 1.119721e-03	 2.302944e-03	 4.562276e-03	 1.129219e-02
3.190877e+04	 2.215458e-04	 4.713999e-04	 1.145446e-03	 2.330316e-03	 4.614303e-03	 1.148959e-02
3.194470e+04	 2.193023e-04	 4.715644e-04	 1.173725e-03	 2.354474e-03	 4.664908e-03	 1.164195e-02
3.198067e+04	 2.190342e-04	 4.594253e-04	 1.183397e-03	 2.393905e-03	 4.706009e-03	 1.177852e-02
3.201668e+04	 2.261797e-04	 4.782652e-04	 1.186430e-03	 2.394509e-03	 4.711224e-03	 1.185373e-02
3.205274e+04	 2.287087e-04	 4.790922e-04	 1.204009e-03	 2.388508e-03	 4.683636e-03	 1.177319e-02
3.208883e+04	 2.259588e-04	 4.722292e-04	 1.204604e-03	 2.352561e-03	 4.632613e-03	 1.164053e-02
3.212496e+04	 2.254800e-04	 4.632892e-04	 1.174881e-03	 2.306026e-03	 4.557350e-03	 1.154448e-02
3.216114e+04	 2.229263e-04	 4.504460e-04	 1.161449e-03	 2.230760e-03	 4.469042e-03	 1.135338e-02
3.219735e+04	 2.230985e-04	 4.499898e-04	 1.128411e-03	 2.175441e-03	 4.388506e-03	 1.117748e-02
3.223361e+04	 2.260743e-04	 4.551013e-04	 1.086805e-03	 2.116806e-03	 4.324148e-03	 1.101171e-02
3.226990e+04	 2.164239e-04	 4.395754e-04	 1.081094e-03	 2.108941e-03	 4.302086e-03	 1.091722e-02
3.230624e+04	 2.172728e-04	 4.437299e-04	 1.080455e-03	 2.100988e-03	 4.322891e-03	 1.091275e-02
3.234262e+04	 2.240928e-04	 4.521811e-04	 1.096763e-03	 2.150802e-03	 4.369484e-03	 1.101348e-02
3.237904e+04	 2.324621e-04	 4.385295e-04	 1.118126e-03	 2.191065e-03	 4.463605e-03	 1.127434e-02
3.241550e+04	 2.370422e-04	 4.474056e-04	 1.149165e-03	 2.236435e-03	 4.581416e-03	 1.158835e-02
3.245200e+04	 2.500030e-04	 4.665359e-04	 1.184077e-03	 2.318414e-03	 4.738860e-03	 1.197180e-02
3.248854e+04	 2.586939e-04	 4.766096e-04	 1.227079e-03	 2.404423e-03	 4.904864e-03	 1.239146e-02
3.252512e+04	 2.688287e-04	 4.926598e-04	 1.264086e-03	 2.489810e-03	 5.100210e-03	 1.287434e-02
3.256175e+04	 2.689565e-04	 5.107780e-04	 1.320637e-03	 2.591223e-03	 5.297398e-03	 1.337314e-02
3.259841e+04	 2.780614e-04	 5.337532e-04	 1.373491e-03	 2.681345e-03	 5.472890e-03	 1.383174e-02
3.263512e+04	 2.848225e-04	 5.597258e-04	 1.422497e-03	 2.757038e-03	 5.588678e-03	 1.411372e-02
3.267187e+04	 2.876768e-04	 5.735894e-04	 1.466074e-03	 2.807454e-03	 5.591568e-03	 1.411000e-02
3.270866e+04	 2.927393e-04	 5.772716e-04	 1.450469e-03	 2.761474e-03	 5.443757e-03	 1.365807e-02
3.274549e+04	 2.798656e-04	 5.696989e-04	 1.386784e-03	 2.682559e-03	 5.202851e-03	 1.302774e-02
3.278236e+04	 2.748908e-04	 5.119624e-04	 1.324725e-03	 2.568494e-03	 4.979676e-03	 1.251299e-02
3.281928e+04	 2.674120e-04	 4.882438e-04	 1.257340e-03	 2.502996e-03	 4.870760e-03	 1.229128e-02
3.285623e+04	 2.652301e-04	 4.884360e-04	 1.237283e-03	 2.465139e-03	 4.856082e-03	 1.229654e-02
3.289323e+04	 2.608296e-04	 4.882827e-04	 1.237448e-03	 2.483202e-03	 4.919507e-03	 1.244969e-02
3.293027e+04	 2.665038e-04	 5.354834e-04	 1.269995e-03	 2.528345e-03	 5.015927e-03	 1.272641e-02
3.296735e+04	 2.681516e-04	 5.134067e-04	 1.302832e-03	 2.566994e-03	 5.145009e-03	 1.304800e-02
3.300448e+04	 2.703486e-04	 5.318217e-04	 1.337649e-03	 2.629230e-03	 5.262296e-03	 1.342051e-02
3.304164e+04	 2.689253e-04	 5.553277e-04	 1.370346e-03	 2.686572e-03	 5.384148e-03	 1.376172e-02
3.307884e+04	 2.638810e-04	 5.717035e-04	 1.405868e-03	 2.739499e-03	 5.480253e-03	 1.404035e-02
3.311609e+04	 2.765162e-04	 5.647653e-04	 1.440782e-03	 2.784226e-03	 5.543493e-03	 1.427700e-02
3.315338e+04	 2.755871e-04	 5.890265e-04	 1.458673e-03	 2.809377e-03	 5.601929e-03	 1.442590e-02
3.319071e+04	 2.794424e-04	 5.937078e-04	 1.490360e-03	 2.837879e-03	 5.632962e-03	 1.449451e-02
3.322809e+04	 2.818505e-04	 5.846065e-04	 1.493416e-03	 2.851466e-03	 5.620157e-03	 1.449942e-02
3.326551e+04	 2.802699e-04	 5.868219e-04	 1.502982e-03	 2.850358e-03	 5.601104e-03	 1.438648e-02
3.330296e+04	 2.682454e-04	 5.942681e-04	 1.476440e-03	 2.846317e-03	 5.546879e-03	 1.422134e-02
3.334046e+04	 2.687017e-04	 5.712084e-04	 1.443494e-03	 2.804858e-03	 5.461585e-03	 1.391205e-02
3.337801e+04	 2.559023e-04	 5.812142e-04	 1.416448e-03	 2.748725e-03	 5.348783e-03	 1.357448e-02
3.341559e+04	 2.491526e-04	 5.579067e-04	 1.379021e-03	 2.708400e-03	 5.213265e-03	 1.321493e-02
3.345322e+04	 2.362729e-04	 5.366142e-04	 1.330000e-03	 2.642862e-03	 5.042831e-03	 1.281930e-02
3.349089e+04	 2.280177e-04	 5.142610e-04	 1.309009e-03	 2.535869e-03	 4.884840e-03	 1.240752e-02
3.352860e+04	 2.228934e-04	 5.138320e-04	 1.259228e-03	 2.484940e-03	 4.709384e-03	 1.194847e-02
3.356636e+04	 2.112180e-04	 4.878745e-04	 1.224328e-03	 2.411115e-03	 4.511686e-03	 1.143770e-02
3.360415e+04	 2.025008e-04	 4.433648e-04	 1.165289e-03	 2.350632e-03	 4.313438e-03	 1.096845e-02
3.364199e+04	 1.906383e-04	 4.428146e-04	 1.117131e-03	 2.243378e-03	 4.103717e-03	 1.045954e-02
3.367988e+04	 1.789362e-04	 4.351750e-04	 1.058880e-03	 2.134946e-03	 3.891113e-03	 9.922750e-03
3.371780e+04	 1.721017e-04	 3.847502e-04	 1.009411e-03	 2.014285e-03	 3.696702e-03	 9.383636e-03
3.375577e+04	 1.600877e-04	 3.585329e-04	 9.612694e-04	 1.904988e-03	 3.491253e-03	 8.882304e-03
3.379378e+04	 1.542461e-04	 3.548456e-04	 9.041990e-04	 1.787660e-03	 3.319680e-03	 8.452664e-03
3.383183e+04	 1.393687e-04	 3.309261e-04	 3.068967e-04	 1.680491e-03	 3.130527e-03	 7.962000e-03
3.386993e+04	 1.326389e-04	 3.104557e-04	 8.050715e-04	 1.579565e-03	 2.948691e-03	 7.507033e-03
3.390807e+04	 1.263255e-04	 2.881902e-04	 7.448201e-04	 1.484611e-03	 2.773833e-03	 7.156704e-03
3.394625e+04	 1.225319e-04	 2.676751e-04	 7.015775e-04	 1.393029e-03	 2.587554e-03	 6.806158e-03
3.398447e+04	 1.117517e-04	 2.632313e-04	 6.485395e-04	 1.274783e-03	 2.433444e-03	 6.471853e-03
3.402274e+04	 1.031312e-04	 2.404903e-04	 6.047892e-04	 1.209804e-03	 2.282379e-03	 6.082818e-03
3.406105e+04	 9.522010e-05	 2.351296e-04	 5.549198e-04	 1.117904e-03	 2.167072e-03	 5.713485e-03
3.409941e+04	 9.139750e-05	 2.008447e-04	 5.402934e-04	 1.052322e-03	 2.012278e-03	 5.392917e-03
3.413780e+04	 8.516540e-05	 2.098003e-04	 5.057262e-04	 9.718100e-04	 1.897468e-03	 5.062985e-03
3.417625e+04	 8.482237e-05	 1.963949e-04	 4.788295e-04	 9.267720e-04	 1.792116e-03	 4.821130e-03
3.421473e+04	 8.079699e-05	 1.800077e-04	 4.503417e-04	 8.851923e-04	 1.695820e-03	 4.585283e-03
3.425325e+04	 8.018284e-05	 1.659476e-04	 4.320429e-04	 8.547742e-04	 1.628817e-03	 4.374350e-03
3.429183e+04	 7.552075e-05	 1.606509e-04	 4.109034e-04	 8.081523e-04	 1.581651e-03	 4.182745e-03
3.433044e+04	 7.382408e-05	 1.632909e-04	 3.996103e-04	 7.740489e-04	 1.545624e-03	 4.042124e-03
3.436910e+04	 7.277176e-05	 1.598860e-04	 3.850332e-04	 7.711955e-04	 1.511493e-03	 3.954035e-03
3.440780e+04	 7.225637e-05	 1.510958e-04	 3.735564e-04	 7.380243e-04	 1.472554e-03	 3.845272e-03
3.444654e+04	 7.257482e-05	 1.579135e-04	 3.628437e-04	 7.400099e-04	 1.443639e-03	 3.667665e-03
3.448533e+04	 7.455994e-05	 1.462249e-04	 3.660924e-04	 7.605031e-04	 1.424421e-03	 3.613690e-03
3.452416e+04	 7.359438e-05	 1.483214e-04	 3.617625e-04	 7.348796e-04	 1.441537e-03	 3.532298e-03
3.456304e+04	 7.171419e-05	 1.480869e-04	 3.646802e-04	 7.330933e-04	 1.457158e-03	 3.387167e-03
3.460196e+04	 7.581783e-05	 1.529334e-04	 3.670863e-04	 7.266557e-04	 1.461212e-03	 3.272413e-03
3.464092e+04	 7.631407e-05	 1.561110e-04	 3.728497e-04	 7.275725e-04	 1.456413e-03	 3.278991e-03
3.467993e+04	 7.915353e-05	 1.511518e-04	 3.735630e-04	 7.314552e-04	 1.477087e-03	 3.292273e-03
3.471898e+04	 8.110583e-05	 1.552579e-04	 3.765359e-04	 7.549901e-04	 1.513698e-03	 3.330479e-03
3.475807e+04	 7.783342e-05	 1.525656e-04	 3.849484e-04	 7.534214e-04	 1.511752e-03	 3.382403e-03
3.479721e+04	 7.985325e-05	 1.562135e-04	 3.943394e-04	 7.586355e-04	 1.541582e-03	 3.427808e-03
3.483640e+04	 8.085057e-05	 1.559395e-04	 3.929584e-04	 7.789920e-04	 1.585937e-03	 3.539645e-03
3.487562e+04	 8.352678e-05	 1.644252e-04	 4.055674e-04	 7.958583e-04	 1.585250e-03	 3.682274e-03
3.491489e+04	 8.364607e-05	 1.593905e-04	 4.047102e-04	 7.790245e-04	 1.616695e-03	 3.855121e-03
3.495421e+04	 8.647226e-05	 1.630073e-04	 4.081374e-04	 7.868950e-04	 1.677345e-03	 3.989838e-03
3.499357e+04	 8.911809e-05	 1.681194e-04	 4.084276e-04	 8.224835e-04	 1.713662e-03	 4.066815e-03
3.503298e+04	 9.008013e-05	 1.714719e-04	 4.209217e-04	 8.102826e-04	 1.737987e-03	 4.136986e-03
3.507243e+04	 9.329141e-05	 1.749499e-04	 4.356691e-04	 8.370743e-04	 1.771072e-03	 4.231382e-03
3.511192e+04	 9.563107e-05	 1.782855e-04	 4.299432e-04	 8.792377e-04	 1.817683e-03	 4.285211e-03
3.515145e+04	 1.008053e-04	 1.862359e-04	 4.462737e-04	 8.860841e-04	 1.870536e-03	 4.379578e-03
3.519104e+04	 9.966255e-05	 1.864149e-04	 4.540019e-04	 9.103663e-04	 1.906005e-03	 4.495358e-03
3.523066e+04	 1.035751e-04	 1.901800e-04	 4.685282e-04	 9.294862e-04	 1.939721e-03	 4.611629e-03
3.527034e+04	 1.068179e-04	 1.954328e-04	 4.918482e-04	 9.699594e-04	 1.987886e-03	 4.722062e-03
3.531005e+04	 1.076887e-04	 2.011529e-04	 5.072906e-04	 9.938256e-04	 2.052144e-03	 4.875700e-03
3.534981e+04	 1.139501e-04	 2.146150e-04	 5.285122e-04	 9.181437e-04	 2.111195e-03	 5.036596e-03
3.538962e+04	 1.196592e-04	 2.174198e-04	 5.475929e-04	 1.057203e-03	 2.205907e-03	 5.166697e-03
3.542946e+04	 1.218754e-04	 2.217832e-04	 5.527985e-04	 1.096469e-03	 2.258054e-03	 5.331781e-03
3.546936e+04	 1.252350e-04	 2.232412e-04	 5.672170e-04	 1.161275e-03	 2.346891e-03	 5.517188e-03
3.550930e+04	 1.344080e-04	 2.322181e-04	 5.857170e-04	 1.202646e-03	 2.426019e-03	 5.725012e-03
3.554929e+04	 1.391914e-04	 2.460637e-04	 5.868330e-04	 1.258213e-03	 2.490953e-03	 5.972417e-03
3.558932e+04	 1.446005e-04	 2.552465e-04	 6.062953e-04	 1.295450e-03	 2.594997e-03	 6.225173e-03
3.562939e+04	 1.445008e-04	 2.572601e-04	 6.239859e-04	 1.325083e-03	 2.666148e-03	 6.507506e-03
3.566951e+04	 1.549122e-04	 2.657015e-04	 6.712421e-04	 1.389865e-03	 2.768372e-03	 6.848366e-03
3.570968e+04	 1.605468e-04	 2.836290e-04	 6.965468e-04	 1.438698e-03	 2.888967e-03	 7.180222e-03
3.574989e+04	 1.635888e-04	 2.900879e-04	 7.188127e-04	 1.474396e-03	 3.001371e-03	 7.482179e-03
3.579014e+04	 1.647490e-04	 3.036207e-04	 7.507378e-04	 1.510329e-03	 3.141517e-03	 7.909337e-03
3.583045e+04	 1.782220e-04	 3.168566e-04	 7.839855e-04	 1.578738e-03	 3.275084e-03	 8.242632e-03
3.587079e+04	 1.853538e-04	 3.258528e-04	 8.177598e-04	 1.617626e-03	 3.388786e-03	 8.594997e-03
3.591118e+04	 1.882049e-04	 3.495106e-04	 8.656728e-04	 1.693997e-03	 3.547842e-03	 8.967452e-03
3.595162e+04	 2.008873e-04	 3.468647e-04	 9.220852e-04	 1.733760e-03	 3.702207e-03	 9.372508e-03
3.599211e+04	 2.107712e-04	 3.791344e-04	 9.520849e-04	 1.835481e-03	 3.852299e-03	 9.746316e-03
3.603263e+04	 2.178809e-04	 3.958605e-04	 9.805647e-04	 1.895359e-03	 4.032777e-03	 1.009397e-02
3.607321e+04	 2.236692e-04	 3.869777e-04	 1.011473e-03	 1.982930e-03	 4.208193e-03	 1.045777e-02
3.611383e+04	 2.306320e-04	 4.131103e-04	 1.038704e-03	 2.040142e-03	 4.388201e-03	 1.084082e-02
3.615449e+04	 2.376148e-04	 4.288040e-04	 1.074253e-03	 2.131218e-03	 4.565899e-03	 1.135179e-02
3.619520e+04	 2.470368e-04	 4.617692e-04	 1.111642e-03	 2.250020e-03	 4.773735e-03	 1.178318e-02
3.623596e+04	 2.583921e-04	 4.776709e-04	 1.184464e-03	 2.350901e-03	 4.987838e-03	 1.224400e-02
3.627677e+04	 2.662524e-04	 4.976045e-04	 1.230078e-03	 2.452203e-03	 5.210885e-03	 1.279744e-02
3.631761e+04	 2.737339e-04	 5.346770e-04	 1.299243e-03	 2.596158e-03	 5.440253e-03	 1.341935e-02
3.635851e+04	 2.794288e-04	 5.268041e-04	 1.358202e-03	 2.739939e-03	 5.701456e-03	 1.399853e-02
3.639945e+04	 3.055658e-04	 5.932995e-04	 1.441852e-03	 2.934515e-03	 5.974122e-03	 1.468007e-02
3.644044e+04	 3.212582e-04	 6.167699e-04	 1.519597e-03	 3.057471e-03	 6.249863e-03	 1.539625e-02
3.648147e+04	 3.425974e-04	 6.377317e-04	 1.603493e-03	 3.182044e-03	 6.541309e-03	 1.608822e-02
3.652255e+04	 3.550637e-04	 6.859567e-04	 1.636042e-03	 3.318972e-03	 6.824121e-03	 1.682167e-02
3.656368e+04	 3.562610e-04	 6.936305e-04	 1.722506e-03	 3.433439e-03	 7.087882e-03	 1.750784e-02
3.660485e+04	 3.747560e-04	 7.363982e-04	 1.743673e-03	 3.545738e-03	 7.343067e-03	 1.795003e-02
3.664607e+04	 3.768096e-04	 7.361003e-04	 1.799370e-03	 3.638337e-03	 7.531006e-03	 1.848136e-02
3.668733e+04	 3.781008e-04	 7.700030e-04	 1.846167e-03	 3.719309e-03	 7.658450e-03	 1.882015e-02
3.672864e+04	 3.784339e-04	 7.632971e-04	 1.913883e-03	 3.753870e-03	 7.715823e-03	 1.896635e-02
3.677000e+04	 3.811647e-04	 7.766859e-04	 1.933348e-03	 3.769575e-03	 7.678900e-03	 1.888464e-02
3.681141e+04	 3.699719e-04	 7.811205e-04	 1.929164e-03	 3.752641e-03	 7.532603e-03	 1.855461e-02
3.685286e+04	 3.570073e-04	 7.570217e-04	 1.910360e-03	 3.660645e-03	 7.320671e-03	 1.797828e-02
3.689436e+04	 3.437188e-04	 7.281113e-04	 1.869667e-03	 3.533024e-03	 7.015147e-03	 1.720473e-02
3.693590e+04	 3.181580e-04	 6.987793e-04	 1.794999e-03	 3.399466e-03	 6.671477e-03	 1.634841e-02
3.697749e+04	 3.068161e-04	 6.647142e-04	 1.719074e-03	 3.211357e-03	 6.305322e-03	 1.536371e-02
3.701913e+04	 2.837006e-04	 6.110302e-04	 1.614313e-03	 3.057699e-03	 5.915620e-03	 1.439496e-02
3.706081e+04	 2.631000e-04	 6.048966e-04	 1.524433e-03	 2.880617e-03	 5.529378e-03	 1.343047e-02
3.710255e+04	 2.408259e-04	 5.614123e-04	 1.405374e-03	 2.708503e-03	 5.142251e-03	 1.244983e-02
3.714432e+04	 2.273398e-04	 5.229842e-04	 1.316686e-03	 2.548013e-03	 4.789131e-03	 1.159339e-02
3.718615e+04	 2.103586e-04	 4.543907e-04	 1.188444e-03	 2.370311e-03	 4.440721e-03	 1.072688e-02
3.722802e+04	 1.945129e-04	 4.446730e-04	 1.094257e-03	 2.219277e-03	 4.127248e-03	 1.000349e-02
3.726995e+04	 1.818926e-04	 4.014293e-04	 1.010649e-03	 2.030373e-03	 3.836382e-03	 9.215982e-03
3.731191e+04	 1.723104e-04	 3.716532e-04	 9.509880e-04	 1.878701e-03	 3.533259e-03	 8.591146e-03
3.735393e+04	 1.595715e-04	 3.465837e-04	 8.970573e-04	 1.764561e-03	 3.281979e-03	 7.997259e-03
3.739599e+04	 1.469613e-04	 3.242514e-04	 8.346571e-04	 1.597162e-03	 3.034535e-03	 7.459591e-03
3.743810e+04	 1.344599e-04	 3.046512e-04	 7.810322e-04	 1.502944e-03	 2.850805e-03	 7.020900e-03
3.748025e+04	 1.281022e-04	 2.752284e-04	 7.260402e-04	 1.386284e-03	 2.645005e-03	 6.577930e-03
3.752246e+04	 1.242391e-04	 2.623175e-04	 6.800550e-04	 1.271274e-03	 2.464131e-03	 6.152247e-03
3.756471e+04	 1.166243e-04	 2.520349e-04	 6.209205e-04	 1.168510e-03	 2.273363e-03	 5.755839e-03
3.760701e+04	 1.074985e-04	 2.253949e-04	 5.886770e-04	 1.093330e-03	 2.104163e-03	 5.389123e-03
3.764936e+04	 9.967002e-05	 2.129891e-04	 5.356234e-04	 1.032809e-03	 2.000425e-03	 5.056227e-03
3.769175e+04	 9.271981e-05	 1.988548e-04	 4.910601e-04	 9.819957e-04	 1.891211e-03	 4.752010e-03
3.773420e+04	 8.958048e-05	 1.780010e-04	 4.680977e-04	 8.906513e-04	 1.786470e-03	 4.471649e-03
3.777669e+04	 8.085286e-05	 1.811556e-04	 4.526258e-04	 8.584491e-04	 1.656390e-03	 4.224656e-03
3.781922e+04	 7.690859e-05	 1.636098e-04	 4.143806e-04	 8.084473e-04	 1.549637e-03	 3.978401e-03
3.786181e+04	 7.536359e-05	 1.591543e-04	 3.986515e-04	 7.778997e-04	 1.505606e-03	 3.814810e-03
3.790445e+04	 7.018000e-05	 1.503960e-04	 3.812261e-04	 7.563617e-04	 1.449524e-03	 3.799370e-03
3.794712e+04	 6.755987e-05	 1.400645e-04	 3.613688e-04	 7.071489e-04	 1.380624e-03	 3.657225e-03
3.798986e+04	 6.129774e-05	 1.412457e-04	 3.454026e-04	 6.818031e-04	 1.298262e-03	 3.537431e-03
3.803263e+04	 6.109257e-05	 1.269744e-04	 3.237247e-04	 6.479475e-04	 1.291280e-03	 3.512688e-03
3.807546e+04	 5.798676e-05	 1.223535e-04	 3.223905e-04	 6.168630e-04	 1.205962e-03	 3.355255e-03
3.811834e+04	 5.570885e-05	 1.221132e-04	 3.016613e-04	 6.038285e-04	 1.210135e-03	 3.269669e-03
3.816126e+04	 5.759795e-05	 1.184755e-04	 2.975511e-04	 5.974910e-04	 1.159107e-03	 3.215884e-03
3.820423e+04	 5.578458e-05	 1.191076e-04	 2.909348e-04	 5.648666e-04	 1.123178e-03	 3.189121e-03
3.824725e+04	 5.670548e-05	 1.112125e-04	 2.834441e-04	 5.570420e-04	 1.148168e-03	 3.158140e-03
3.829032e+04	 5.342226e-05	 1.145397e-04	 2.876160e-04	 5.698692e-04	 1.109685e-03	 3.093931e-03
3.833343e+04	 5.327756e-05	 1.148789e-04	 2.816048e-04	 5.398187e-04	 1.117531e-03	 3.036701e-03
3.837660e+04	 5.275763e-05	 1.102461e-04	 2.784018e-04	 4.000858e-04	 1.088458e-03	 2.968693e-03
3.841981e+04	 5.103353e-05	 1.059920e-04	 2.781783e-04	 5.211750e-04	 1.071701e-03	 2.873203e-03
3.846307e+04	 4.985111e-05	 1.114160e-04	 2.741527e-04	 5.320100e-04	 1.079386e-03	 2.829205e-03
3.850639e+04	 5.086783e-05	 1.094331e-04	 2.734364e-04	 5.489143e-04	 1.064854e-03	 2.785032e-03
3.854975e+04	 5.063047e-06	 1.076570e-04	 2.748906e-04	 5.571800e-04	 1.109833e-03	 2.788444e-03
3.859315e+04	 5.293539e-05	 1.109944e-04	 2.789433e-04	 5.524740e-04	 1.060393e-03	 2.718612e-03
3.863661e+04	 5.530470e-05	 1.095372e-04	 2.771546e-04	 5.656852e-04	 1.105470e-03	 2.674596e-03
3.868012e+04	 5.599475e-05	 1.149799e-04	 2.821137e-04	 5.726777e-04	 1.108240e-03	 2.615054e-03
3.872367e+04	 5.570028e-05	 1.111176e-04	 2.859012e-04	 5.795053e-04	 1.152123e-03	 2.552697e-03
3.876728e+04	 5.932007e-05	 1.168744e-04	 2.925049e-04	 5.910612e-04	 1.180762e-03	 2.430723e-03
3.881093e+04	 5.894355e-05	 1.143922e-04	 2.930378e-04	 5.964857e-04	 1.202203e-03	 2.293213e-03
3.885463e+04	 6.233660e-05	 1.204899e-04	 3.046210e-04	 6.206802e-04	 1.195193e-03	 2.128693e-03
3.889839e+04	 6.207702e-05	 1.228589e-04	 3.022871e-04	 6.134664e-04	 1.266775e-03	 2.165905e-03
3.894219e+04	 6.478117e-05	 1.321461e-04	 3.071429e-04	 6.354883e-04	 1.276268e-03	 2.468317e-03
3.898604e+04	 6.583631e-05	 1.273987e-04	 3.272188e-04	 6.599911e-04	 1.307852e-03	 2.897009e-03
3.902994e+04	 6.487594e-05	 1.287844e-04	 3.370116e-04	 6.739186e-04	 1.360497e-03	 3.365955e-03
3.907389e+04	 7.041152e-05	 1.394591e-04	 3.490768e-04	 6.678679e-04	 1.397916e-03	 3.606598e-03
3.911789e+04	 6.984225e-05	 1.339424e-04	 3.484744e-04	 6.768642e-04	 1.396443e-03	 3.748842e-03
3.916193e+04	 7.220975e-05	 1.376052e-04	 3.461008e-04	 6.920906e-04	 1.398211e-03	 3.925234e-03
3.920603e+04	 6.799231e-05	 1.362228e-04	 3.494859e-04	 6.934362e-04	 1.390145e-03	 4.085799e-03
3.925018e+04	 6.544754e-05	 1.376897e-04	 3.477104e-04	 6.667723e-04	 1.358730e-03	 4.274705e-03
3.929438e+04	 6.387241e-05	 1.284864e-04	 3.304328e-04	 6.307885e-04	 1.323309e-03	 4.474582e-03
3.933862e+04	 6.603293e-05	 1.227073e-04	 3.324695e-04	 6.332673e-04	 1.397526e-03	 4.637014e-03
3.938292e+04	 8.320857e-05	 1.507785e-04	 3.706359e-04	 7.538964e-04	 1.628571e-03	 4.768978e-03
3.942727e+04	 9.600609e-05	 1.764465e-04	 4.537925e-04	 9.369088e-04	 1.913832e-03	 4.975775e-03
3.947166e+04	 1.080376e-04	 2.037334e-04	 5.142837e-04	 1.063845e-03	 2.104534e-03	 5.157533e-03
3.951611e+04	 1.147671e-04	 2.230189e-04	 5.549435e-04	 1.129888e-03	 2.234111e-03	 5.265413e-03
3.956061e+04	 1.158528e-04	 2.265182e-04	 5.778750e-04	 1.181691e-03	 2.305507e-03	 5.370621e-03
3.960516e+04	 1.213468e-04	 2.442861e-04	 5.819106e-04	 1.201992e-03	 2.340207e-03	 5.402800e-03
3.964975e+04	 1.237673e-04	 2.400217e-04	 6.085162e-04	 1.220807e-03	 2.374469e-03	 5.564387e-03
3.969440e+04	 1.215124e-04	 2.458222e-04	 6.172157e-04	 1.243144e-03	 2.370690e-03	 5.544102e-03
3.973910e+04	 1.251960e-04	 2.414632e-04	 6.158851e-04	 1.239466e-03	 2.401797e-03	 5.711667e-03
3.978384e+04	 1.246862e-04	 2.409269e-04	 6.293110e-04	 1.236595e-03	 2.464105e-03	 5.820194e-03
3.982864e+04	 1.304511e-04	 2.526003e-04	 6.475186e-04	 1.247469e-03	 2.495559e-03	 6.102758e-03
3.987349e+04	 1.306430e-04	 2.642133e-04	 6.595424e-04	 1.269849e-03	 2.583287e-03	 6.234230e-03
3.991839e+04	 1.340095e-04	 2.761807e-04	 6.703876e-04	 1.325001e-03	 2.620076e-03	 6.287297e-03
3.996334e+04	 1.342698e-04	 2.616313e-04	 6.899591e-04	 1.333788e-03	 2.678743e-03	 6.412601e-03
4.000834e+04	 1.367020e-04	 2.811028e-04	 7.049198e-04	 1.350141e-03	 2.731636e-03	 6.530389e-03
4.005339e+04	 1.450368e-04	 2.785154e-04	 7.173929e-04	 1.372803e-03	 2.827660e-03	 6.603176e-03
4.009849e+04	 1.462805e-04	 2.901338e-04	 7.315006e-04	 1.422742e-03	 2.864331e-03	 6.768124e-03
4.014364e+04	 1.497349e-04	 2.889593e-04	 7.294592e-04	 1.443239e-03	 2.916442e-03	 6.931719e-03
4.018885e+04	 1.514078e-04	 3.099614e-04	 7.444597e-04	 1.433304e-03	 2.963178e-03	 7.128296e-03
4.023411e+04	 1.481607e-04	 3.054000e-04	 7.680493e-04	 1.513565e-03	 3.004172e-03	 7.319528e-03
4.027941e+04	 1.525298e-04	 3.114446e-04	 7.793075e-04	 1.556432e-03	 3.036108e-03	 7.427646e-03
4.032477e+04	 1.519012e-04	 3.249816e-04	 7.960259e-04	 1.592765e-03	 3.102328e-03	 7.533977e-03
4.037017e+04	 1.538434e-04	 3.219247e-04	 8.005522e-04	 1.621510e-03	 3.150420e-03	 7.635149e-03
4.041563e+04	 1.580777e-04	 3.203789e-04	 8.134917e-04	 1.644212e-03	 3.187509e-03	 7.727207e-03
4.046114e+04	 1.634359e-04	 3.367361e-04	 8.229845e-04	 1.641154e-03	 3.240595e-03	 7.823818e-03
4.050670e+04	 1.694446e-04	 3.382630e-04	 8.488217e-04	 1.669224e-03	 3.276835e-03	 7.985633e-03
4.055231e+04	 1.690984e-04	 3.348308e-04	 8.621318e-04	 1.693601e-03	 3.335316e-03	 8.127319e-03
4.059798e+04	 1.710805e-04	 3.644879e-04	 8.674556e-04	 1.722662e-03	 3.379692e-03	 8.254350e-03
4.064369e+04	 1.765725e-04	 3.499312e-04	 8.841173e-04	 1.737754e-03	 3.451838e-03	 8.422923e-03
4.068946e+04	 1.814750e-04	 3.669703e-04	 9.101699e-04	 1.740348e-03	 3.497582e-03	 8.601132e-03
