freq	Calculated velocity
Hz	m/s
52800 	0.011136000000 
52850 	0.011892000000 
52900 	0.012741000000 
52950 	0.013702000000 
53000 	0.014795000000 
53050 	0.016047000000 
53100 	0.017494000000 
53150 	0.019177000000 
53200 	0.021149000000 
53250 	0.023474000000 
53300 	0.026220000000 
53350 	0.029451000000 
53400 	0.033183000000 
53450 	0.037305000000 
53500 	0.041431000000 
53550 	0.044781000000 
53600 	0.046346000000 
53650 	0.045552000000 
53700 	0.042771000000 
53750 	0.038967000000 
53800 	0.034991000000 
53850 	0.031307000000 
53900 	0.028079000000 
53950 	0.025318000000 
54000 	0.022973000000 
54050 	0.020979000000 
54100 	0.019276000000 
54150 	0.017812000000 
54200 	0.016544000000 
54250 	0.015438000000 
54300 	0.014466000000 
54350 	0.013607000000 
54400 	0.012842000000 
54450 	0.012157000000 
54500 	0.011540000000 
54550 	0.010982000000 
54600 	0.010475000000 
54650 	0.010012000000 
54700 	0.009587200000 
54750 	0.009196700000 
54800 	0.008836200000 
54850 	0.008502300000 
54900 	0.008192100000 
54950 	0.007903100000 
55000 	0.007633100000 
55050 	0.007380300000 
55100 	0.007142900000 
55150 	0.006919600000 
55200 	0.006709000000 
55250 	0.006510100000 
55300 	0.006321700000 
55350 	0.006143200000 
55400 	0.005973500000 
55450 	0.005812100000 
55500 	0.005658300000 
55550 	0.005511500000 
55600 	0.005371100000 
55650 	0.005236700000 
55700 	0.005108000000 
55750 	0.004984400000 
55800 	0.004865600000 
55850 	0.004751300000 
55900 	0.004641200000 
55950 	0.004535100000 
56000 	0.004432600000 
56050 	0.004333600000 
56100 	0.004237800000 
56150 	0.004145000000 
56200 	0.004055100000 
56250 	0.003967900000 
56300 	0.003883200000 
56350 	0.003800900000 
56400 	0.003720900000 
56450 	0.003643000000 
56500 	0.003567100000 
56550 	0.003493100000 
56600 	0.003421000000 
56650 	0.003350600000 
56700 	0.003281800000 
56750 	0.003214500000 
56800 	0.003148700000 
56850 	0.003084300000 
56900 	0.003021200000 
56950 	0.002959300000 
57000 	0.002898500000 
57050 	0.002838900000 
57100 	0.002780300000 
57150 	0.002722700000 
57200 	0.002665900000 
57250 	0.002610100000 
57300 	0.002555100000 
57350 	0.002500800000 
57400 	0.002447300000 
57450 	0.002394500000 
57500 	0.002342400000 
57550 	0.002290900000 
57600 	0.002239900000 
57650 	0.002189600000 
57700 	0.002139800000 
57750 	0.002090500000 
57800 	0.002041700000 
57850 	0.001993500000 
57900 	0.001945600000 
57950 	0.001898200000 
58000 	0.001851300000 
58050 	0.001804800000 
58100 	0.001758700000 
58150 	0.001713100000 
58200 	0.001667900000 
58250 	0.001623100000 
58300 	0.001578800000 
58350 	0.001534900000 
58400 	0.001491600000 
58450 	0.001448700000 
58500 	0.001406300000 
58550 	0.001364400000 
58600 	0.001323100000 
58650 	0.001282200000 
58700 	0.001241800000 
58750 	0.001201800000 
58800 	0.001162300000 
58850 	0.001123000000 
58900 	0.001084000000 
58950 	0.001045200000 
59000 	0.001006500000 
59050 	0.000967840000 
59100 	0.000929210000 
59150 	0.000890570000 
59200 	0.000851910000 
59250 	0.000813230000 
59300 	0.000774590000 
59350 	0.000736020000 
59400 	0.000697620000 
59450 	0.000659480000 
59500 	0.000621750000 
59550 	0.000584580000 
59600 	0.000548190000 
59650 	0.000512840000 
59700 	0.000478880000 
59750 	0.000446730000 
59800 	0.000416920000 
59850 	0.000390110000 
59900 	0.000367090000 
59950 	0.000348740000 
60000 	0.000335970000 
60050 	0.000329580000 
60100 	0.000330090000 
60150 	0.000337610000 
60200 	0.000351850000 
60250 	0.000372190000 
60300 	0.000397850000 
60350 	0.000428000000 
60400 	0.000461900000 
60450 	0.000498930000 
60500 	0.000538580000 
60550 	0.000580430000 
60600 	0.000624170000 
60650 	0.000669550000 
60700 	0.000716380000 
60750 	0.000764510000 
60800 	0.000813840000 
60850 	0.000864270000 
60900 	0.000915740000 
60950 	0.000968190000 
61000 	0.001021600000 
61050 	0.001075900000 
61100 	0.001131200000 
61150 	0.001187300000 
61200 	0.001244300000 
61250 	0.001302200000 
61300 	0.001360900000 
61350 	0.001420600000 
61400 	0.001481100000 
61450 	0.001542600000 
61500 	0.001605000000 
61550 	0.001668300000 
61600 	0.001732500000 
61650 	0.001797700000 
61700 	0.001863900000 
61750 	0.001931100000 
61800 	0.001999300000 
61850 	0.002068500000 
61900 	0.002138800000 
61950 	0.002210200000 
62000 	0.002282700000 
62050 	0.002356400000 
62100 	0.002431200000 
62150 	0.002507300000 
62200 	0.002584500000 
62250 	0.002663100000 
62300 	0.002742900000 
62350 	0.002824000000 
62400 	0.002906500000 
62450 	0.002990400000 
62500 	0.003075800000 
